has,prefers,count
"Northwestern","Miami",1
"UC Davis","Miami",1
"Texas Christian","Miami",1
"Harvard","Boston College",4
"UC Berkeley","Boston College",1
"Princeton","Boston College",1
"Chicago","Boston College",3
"Columbia","Boston College",2
"Brandeis","Boston College",1
"Northwestern","Boston College",2
"Brown","Boston College",2
"NYU","Boston College",1
"Rutgers","Boston College",1
"UC Santa Barbara","Boston College",1
"Maryland","Boston College",1
"Marquette","Boston College",1
"Saint Johns","Boston College",1
"Harvard","Illinois, Chicago",1
"Yale","Illinois, Chicago",1
"UC Berkeley","Illinois, Chicago",1
"Chicago","Illinois, Chicago",2
"Columbia","Illinois, Chicago",3
"UPenn","Illinois, Chicago",1
"Michigan","Illinois, Chicago",1
"Rochester","Illinois, Chicago",1
"NYU","Illinois, Chicago",1
"Rutgers","Illinois, Chicago",1
"Washington","Illinois, Chicago",1
"UC Santa Cruz","Illinois, Chicago",1
"Boston Univ.","Illinois, Chicago",1
"Harvard","Temple",1
"Yale","Temple",1
"Chicago","Temple",6
"Columbia","Temple",1
"UPenn","Temple",2
"Michigan","Temple",1
"Northwestern","Temple",1
"UNC","Temple",1
"Michigan State","Temple",2
"SUNY Binghamton","Temple",1
"Notre Dame","Temple",1
"Boston College","Temple",1
"William and Mary","Temple",1
"UCLA","Claremont",1
"Cornell","Claremont",1
"UC Riverside","Claremont",1
"UC Berkeley","LSU",2
"Stanford","LSU",1
"Chicago","LSU",3
"Johns Hopkins","LSU",1
"UCLA","LSU",1
"Northwestern","LSU",1
"Rochester","LSU",1
"UNC","LSU",2
"Virginia","LSU",1
"Florida","LSU",1
"Harvard","Kansas",2
"UC Berkeley","Kansas",1
"Princeton","Kansas",2
"Chicago","Kansas",2
"Michigan","Kansas",2
"UCLA","Kansas",1
"Northwestern","Kansas",1
"Minnesota","Kansas",1
"UT Austin","Kansas",1
"Indiana","Kansas",2
"SUNY Buffalo","Kansas",1
"Penn. State","Kansas",1
"Oklahoma","Kansas",1
"Harvard","Hawaii",1
"UC Berkeley","Hawaii",2
"Princeton","Hawaii",1
"Chicago","Hawaii",1
"Columbia","Hawaii",1
"Brandeis","Hawaii",1
"Johns Hopkins","Hawaii",1
"UCLA","Hawaii",1
"Cornell","Hawaii",1
"NYU","Hawaii",1
"USC","Hawaii",1
"Emory","Hawaii",1
"UC Irvine","Hawaii",2
"Ohio State","Hawaii",1
"Iowa","Hawaii",1
"Yale","Case Western",1
"Stanford","Case Western",1
"Columbia","Case Western",1
"Brandeis","Case Western",2
"Johns Hopkins","Case Western",1
"Wisconsin, Madison","Case Western",1
"MIT","Case Western",1
"Illinois, Chicago","Case Western",1
"Yale","Tulane",2
"Chicago","Tulane",1
"Columbia","Tulane",1
"Brandeis","Tulane",1
"Wisconsin, Madison","Tulane",1
"UCLA","Tulane",3
"Minnesota","Tulane",1
"UT Austin","Tulane",1
"Notre Dame","Tulane",1
"Rice","Tulane",1
"Harvard","Wayne State",2
"Yale","Wayne State",1
"UC Berkeley","Wayne State",1
"Princeton","Wayne State",1
"Columbia","Wayne State",1
"Michigan","Wayne State",1
"UCLA","Wayne State",1
"Cornell","Wayne State",1
"Minnesota","Wayne State",3
"Ohio State","Wayne State",1
"Harvard","Florida State",2
"Yale","Florida State",3
"Princeton","Florida State",1
"Chicago","Florida State",1
"Wisconsin, Madison","Florida State",1
"Michigan","Florida State",1
"UCLA","Florida State",1
"Brown","Florida State",1
"Rutgers","Florida State",3
"USC","Florida State",1
"Indiana","Florida State",1
"Florida","Florida State",2
"Harvard","Drew",1
"UPenn","Drew",1
"Harvard","Penn. State",1
"Yale","Penn. State",4
"Stanford","Penn. State",1
"Chicago","Penn. State",2
"Columbia","Penn. State",1
"Johns Hopkins","Penn. State",1
"UPenn","Penn. State",2
"Wisconsin, Madison","Penn. State",1
"UCLA","Penn. State",1
"Brown","Penn. State",2
"USC","Penn. State",1
"UT Austin","Penn. State",1
"UC Irvine","Penn. State",1
"Hawaii","Penn. State",2
"Yale","Princeton Theological Seminary",2
"Princeton","Princeton Theological Seminary",1
"UPenn","Princeton Theological Seminary",1
"Notre Dame","Princeton Theological Seminary",1
"Harvard","William and Mary",7
"Yale","William and Mary",1
"Princeton","William and Mary",2
"Columbia","William and Mary",1
"Johns Hopkins","William and Mary",1
"Wisconsin, Madison","William and Mary",2
"UC Davis","William and Mary",1
"UNC","William and Mary",1
"Virginia","William and Mary",1
"Emory","William and Mary",1
"Illinois, Urb. Champ.","William and Mary",1
"Georgia","William and Mary",1
"Arizona State","William and Mary",1
"Harvard","Cincinnati",2
"Stanford","Cincinnati",1
"Brandeis","Cincinnati",1
"Wisconsin, Madison","Cincinnati",2
"Michigan","Cincinnati",1
"UNC","Cincinnati",1
"Indiana","Cincinnati",1
"Georgetown","Cincinnati",1
"Georgia","Cincinnati",1
"Case Western","Cincinnati",1
"Johns Hopkins","Florida International",1
"Wisconsin, Madison","Florida International",1
"Virginia","Florida International",1
"UT Austin","Florida International",1
"Michigan State","Florida International",1
"Pittsburgh","Florida International",1
"UC Berkeley","Tennessee",1
"UPenn","Tennessee",1
"Wisconsin, Madison","Tennessee",1
"Virginia","Tennessee",1
"Emory","Tennessee",1
"UC Santa Barbara","Tennessee",1
"Arizona","Tennessee",2
"Pittsburgh","Tennessee",1
"Rice","Tennessee",1
"New Mexico","Tennessee",1
"Harvard","Colorado",2
"Yale","Colorado",1
"UC Berkeley","Colorado",5
"Princeton","Colorado",1
"Stanford","Colorado",1
"Chicago","Colorado",1
"Wisconsin, Madison","Colorado",3
"Michigan","Colorado",2
"NYU","Colorado",1
"Minnesota","Colorado",1
"Georgetown","Colorado",1
"UMass Amherst","Colorado",1
"Kansas","Colorado",1
"Harvard","Ohio",1
"UC Berkeley","Ohio",1
"Princeton","Ohio",2
"Northwestern","Ohio",1
"Rochester","Ohio",1
"Virginia","Ohio",3
"Washington","Ohio",1
"UT Austin","Ohio",1
"Indiana","Ohio",1
"Michigan State","Ohio",1
"Maryland","Ohio",1
"Harvard","Delaware",3
"UC Berkeley","Delaware",1
"Stanford","Delaware",1
"Columbia","Delaware",2
"Johns Hopkins","Delaware",1
"UPenn","Delaware",2
"Wisconsin, Madison","Delaware",1
"Michigan","Delaware",1
"UCLA","Delaware",4
"UC San Diego","Delaware",1
"UNC","Delaware",1
"Indiana","Delaware",1
"UC Riverside","Delaware",1
"Iowa","Delaware",1
"Kansas","Delaware",1
"Yale","Oregon",3
"UC Berkeley","Oregon",2
"Stanford","Oregon",2
"Chicago","Oregon",2
"Columbia","Oregon",1
"Michigan","Oregon",2
"UCLA","Oregon",1
"Minnesota","Oregon",1
"Rutgers","Oregon",1
"Washington","Oregon",1
"Illinois, Urb. Champ.","Oregon",1
"Boston Univ.","Oregon",1
"Iowa","Oregon",1
"Yale","Kentucky",2
"UC Berkeley","Kentucky",2
"Princeton","Kentucky",1
"Chicago","Kentucky",1
"Johns Hopkins","Kentucky",1
"UCLA","Kentucky",2
"Duke","Kentucky",1
"UNC","Kentucky",1
"Virginia","Kentucky",1
"USC","Kentucky",1
"Emory","Kentucky",1
"Florida","Kentucky",1
"Notre Dame","Kentucky",1
"Ohio State","Kentucky",1
"Wayne State","Kentucky",1
"Iowa State","Kentucky",1
"Brown","Toledo",1
"Minnesota","Toledo",2
"Missouri, Columbia","Toledo",1
"Harvard","American",3
"UC Berkeley","American",1
"Chicago","American",2
"UC San Diego","American",1
"Rutgers","American",1
"Georgetown","American",1
"Case Western","American",1
"Yale","Georgia State",1
"Columbia","Georgia State",4
"Johns Hopkins","Georgia State",1
"UPenn","Georgia State",1
"UCLA","Georgia State",2
"Northwestern","Georgia State",1
"NYU","Georgia State",1
"Duke","Georgia State",1
"UNC","Georgia State",3
"Illinois, Urb. Champ.","Georgia State",1
"Georgia","Georgia State",1
"Harvard","Arizona State",1
"Yale","Arizona State",1
"UC Berkeley","Arizona State",1
"Princeton","Arizona State",1
"Stanford","Arizona State",1
"Chicago","Arizona State",1
"Columbia","Arizona State",1
"Wisconsin, Madison","Arizona State",1
"Cornell","Arizona State",1
"Minnesota","Arizona State",1
"Virginia","Arizona State",1
"Illinois, Urb. Champ.","Arizona State",1
"Arizona","Arizona State",1
"Boston Univ.","Arizona State",1
"Claremont","Arizona State",1
"Kentucky","Arizona State",1
"Oklahoma","Arizona State",1
"Harvard","Missouri, Columbia",1
"UC Berkeley","Missouri, Columbia",1
"Princeton","Missouri, Columbia",1
"Chicago","Missouri, Columbia",1
"Johns Hopkins","Missouri, Columbia",1
"Wisconsin, Madison","Missouri, Columbia",1
"Michigan","Missouri, Columbia",1
"Cornell","Missouri, Columbia",1
"UT Austin","Missouri, Columbia",3
"Emory","Missouri, Columbia",1
"Arizona","Missouri, Columbia",1
"Notre Dame","Missouri, Columbia",1
"Kansas","Missouri, Columbia",1
"Penn. State","Missouri, Columbia",1
"Houston","Missouri, Columbia",1
"Harvard","Utah",1
"Princeton","Utah",1
"Wisconsin, Madison","Utah",3
"UCLA","Utah",1
"Northwestern","Utah",1
"Cornell","Utah",1
"Rutgers","Utah",2
"Virginia","Utah",1
"Pittsburgh","Utah",1
"Yale","New Hampshire",1
"UC Berkeley","New Hampshire",2
"Chicago","New Hampshire",1
"Johns Hopkins","New Hampshire",3
"Notre Dame","New Hampshire",1
"Harvard","SUNY Albany",1
"UC Berkeley","SUNY Albany",1
"Columbia","SUNY Albany",2
"Wisconsin, Madison","SUNY Albany",1
"UCLA","SUNY Albany",1
"NYU","SUNY Albany",1
"Virginia","SUNY Albany",2
"Michigan State","SUNY Albany",1
"UC Santa Barbara","SUNY Albany",1
"Ohio State","SUNY Albany",1
"Case Western","SUNY Albany",1
"Syracuse","SUNY Albany",1
"Harvard","CUNY Graduate Center",7
"UC Berkeley","CUNY Graduate Center",2
"Princeton","CUNY Graduate Center",1
"Chicago","CUNY Graduate Center",1
"Columbia","CUNY Graduate Center",9
"Brandeis","CUNY Graduate Center",1
"Johns Hopkins","CUNY Graduate Center",2
"UPenn","CUNY Graduate Center",2
"Wisconsin, Madison","CUNY Graduate Center",2
"Michigan","CUNY Graduate Center",1
"UCLA","CUNY Graduate Center",1
"Brown","CUNY Graduate Center",2
"NYU","CUNY Graduate Center",1
"Duke","CUNY Graduate Center",1
"Rutgers","CUNY Graduate Center",1
"Washington","CUNY Graduate Center",1
"UT Austin","CUNY Graduate Center",1
"Pittsburgh","CUNY Graduate Center",1
"Ohio","CUNY Graduate Center",1
"SUNY Albany","CUNY Graduate Center",1
"Michigan","Clark",1
"UCLA","Clark",1
"Cornell","Clark",1
"Virginia","Clark",1
"UMass Amherst","Clark",1
"Yale","Houston",1
"Princeton","Houston",1
"Stanford","Houston",1
"Columbia","Houston",2
"Johns Hopkins","Houston",2
"UPenn","Houston",1
"Wisconsin, Madison","Houston",2
"Michigan","Houston",1
"UCLA","Houston",1
"Virginia","Houston",2
"UT Austin","Houston",1
"UConn","Houston",1
"Ohio State","Houston",1
"Iowa","Houston",1
"Boston College","Houston",1
"LSU","Houston",1
"American","Houston",1
"Kent State","Houston",1
"Yale","Syracuse",2
"UC Berkeley","Syracuse",2
"Princeton","Syracuse",1
"Chicago","Syracuse",2
"Columbia","Syracuse",2
"UPenn","Syracuse",2
"UNC","Syracuse",1
"UT Austin","Syracuse",1
"Michigan State","Syracuse",1
"West Virginia","Syracuse",1
"Stanford","Marquette",1
"Wisconsin, Madison","Marquette",3
"Cornell","Marquette",1
"UNC","Marquette",1
"USC","Marquette",1
"UT Austin","Marquette",1
"Indiana","Marquette",1
"Illinois, Urb. Champ.","Marquette",1
"UC Irvine","Marquette",1
"Notre Dame","Marquette",1
"UConn","Marquette",1
"Ohio State","Marquette",1
"UC Berkeley","Kent State",1
"Michigan","Kent State",1
"UCLA","Kent State",1
"Brown","Kent State",1
"UC San Diego","Kent State",1
"Washington","Kent State",1
"Northern Illinois","Kent State",1
"Toledo","Kent State",2
"Missouri, Columbia","Kent State",1
"Harvard","Bowling Green State",1
"Princeton","Bowling Green State",1
"Stanford","Bowling Green State",1
"UC Santa Barbara","Bowling Green State",1
"Pittsburgh","Bowling Green State",1
"Harvard","Maine",1
"Yale","Maine",1
"UC Berkeley","Maine",1
"Princeton","Maine",1
"UPenn","Maine",1
"Wisconsin, Madison","Maine",1
"UCLA","Maine",1
"UC Irvine","Maine",2
"UConn","Maine",1
"Harvard","Mississippi",3
"UC Berkeley","Mississippi",2
"Stanford","Mississippi",1
"Columbia","Mississippi",1
"Johns Hopkins","Mississippi",1
"Wisconsin, Madison","Mississippi",1
"Michigan","Mississippi",1
"UCLA","Mississippi",1
"UNC","Mississippi",1
"UT Austin","Mississippi",3
"UC Riverside","Mississippi",1
"Michigan State","Mississippi",1
"Ohio State","Mississippi",1
"Georgia","Mississippi",1
"Illinois, Chicago","Mississippi",1
"Johns Hopkins","Washington State, Pullman",1
"Wisconsin, Madison","Washington State, Pullman",1
"Virginia","Washington State, Pullman",1
"UT Austin","Washington State, Pullman",1
"Wash. U. St. Louis","Washington State, Pullman",1
"UC Riverside","Washington State, Pullman",1
"UC Santa Barbara","Washington State, Pullman",1
"New Mexico","Washington State, Pullman",1
"Iowa","Washington State, Pullman",1
"Oregon","Washington State, Pullman",1
"Toledo","Washington State, Pullman",1
"Yale","Miami at Ohio",1
"Princeton","Miami at Ohio",1
"Columbia","Miami at Ohio",1
"Wisconsin, Madison","Miami at Ohio",1
"Michigan","Miami at Ohio",2
"Brown","Miami at Ohio",2
"Duke","Miami at Ohio",1
"Minnesota","Miami at Ohio",2
"Virginia","Miami at Ohio",1
"Indiana","Miami at Ohio",2
"Rice","Miami at Ohio",1
"Vanderbilt","Miami at Ohio",1
"Ohio State","Miami at Ohio",1
"Iowa","Miami at Ohio",1
"Yale","Kansas State",2
"Princeton","Kansas State",1
"Rutgers","Kansas State",1
"Virginia","Kansas State",1
"Emory","Kansas State",1
"SUNY Stony Brook","Kansas State",1
"Illinois, Urb. Champ.","Kansas State",1
"Ohio State","Kansas State",2
"Iowa","Kansas State",1
"Colorado","Kansas State",1
"Yale","Oklahoma",2
"UC Berkeley","Oklahoma",1
"Stanford","Oklahoma",1
"Chicago","Oklahoma",2
"Columbia","Oklahoma",1
"UPenn","Oklahoma",1
"UCLA","Oklahoma",1
"Cornell","Oklahoma",1
"Brown","Oklahoma",1
"Rochester","Oklahoma",1
"NYU","Oklahoma",1
"Indiana","Oklahoma",1
"Michigan State","Oklahoma",1
"Ohio State","Oklahoma",1
"Kansas","Oklahoma",1
"Penn. State","Oklahoma",1
"Ohio","Oklahoma",1
"Toledo","Oklahoma",1
"Arizona State","Oklahoma",1
"Houston","Oklahoma",1
"Stanford","Howard",1
"UPenn","Howard",1
"UCLA","Howard",1
"Northern Illinois","Howard",1
"Chicago","Missouri, Kansas City",2
"Wisconsin, Madison","Missouri, Kansas City",1
"Cornell","Missouri, Kansas City",1
"UC Davis","Missouri, Kansas City",1
"Duke","Missouri, Kansas City",1
"Emory","Missouri, Kansas City",1
"UConn","Missouri, Kansas City",1
"New Mexico","Missouri, Kansas City",1
"Chicago","Nebraska, Lincoln",3
"Columbia","Nebraska, Lincoln",1
"Johns Hopkins","Nebraska, Lincoln",1
"Wisconsin, Madison","Nebraska, Lincoln",2
"Duke","Nebraska, Lincoln",2
"Virginia","Nebraska, Lincoln",1
"Illinois, Urb. Champ.","Nebraska, Lincoln",1
"Georgetown","Nebraska, Lincoln",1
"Ohio State","Nebraska, Lincoln",1
"Texas Christian","Nebraska, Lincoln",1
"Harvard","Jewish Theol. Sem. of America",2
"Yale","Jewish Theol. Sem. of America",1
"Chicago","Jewish Theol. Sem. of America",1
"Columbia","Jewish Theol. Sem. of America",7
"Brandeis","Jewish Theol. Sem. of America",3
"Cornell","Jewish Theol. Sem. of America",1
"NYU","Jewish Theol. Sem. of America",1
"Rutgers","Jewish Theol. Sem. of America",1
"Temple","Jewish Theol. Sem. of America",1
"Harvard","Saint Johns",2
"Chicago","Saint Johns",1
"Columbia","Saint Johns",1
"Johns Hopkins","Saint Johns",1
"Emory","Saint Johns",1
"Indiana","Saint Johns",1
"CUNY Graduate Center","Saint Johns",1
"Yale","Northeastern",1
"UC Berkeley","Northeastern",3
"Wisconsin, Madison","Northeastern",1
"Rutgers","Northeastern",1
"Notre Dame","Northeastern",1
"Florida State","Northeastern",1
"Wisconsin, Madison","Texas Christian",1
"UCLA","Texas Christian",1
"Duke","Texas Christian",1
"Indiana","Texas Christian",1
"Georgetown","Texas Christian",1
"Arizona","Texas Christian",1
"Rice","Texas Christian",1
"LSU","Texas Christian",1
"Hawaii","Texas Christian",1
"Tulane","Texas Christian",2
"Auburn","Texas Christian",1
"Texas A&M","Texas Christian",1
"Chicago","Auburn",2
"UCLA","Auburn",1
"Duke","Auburn",2
"Virginia","Auburn",1
"Washington","Auburn",1
"MIT","Auburn",1
"Emory","Auburn",1
"Indiana","Auburn",1
"Illinois, Urb. Champ.","Auburn",1
"UC Santa Barbara","Auburn",1
"Rice","Auburn",1
"Ohio State","Auburn",1
"Delaware","Auburn",1
"Georgia State","Auburn",1
"Utah","Auburn",1
"Yale","Iowa State",1
"Chicago","Iowa State",1
"Columbia","Iowa State",1
"Johns Hopkins","Iowa State",1
"Northwestern","Iowa State",1
"UC Davis","Iowa State",1
"MIT","Iowa State",1
"Emory","Iowa State",1
"Indiana","Iowa State",1
"Iowa","Iowa State",1
"Kansas","Iowa State",1
"UC Berkeley","Graduate Theol. Union",1
"Boston College","Graduate Theol. Union",1
"Princeton Theological Seminary","Graduate Theol. Union",1
"Princeton","Lehigh",2
"Stanford","Lehigh",1
"Wisconsin, Madison","Lehigh",2
"UCLA","Lehigh",1
"Brown","Lehigh",1
"NYU","Lehigh",1
"UT Austin","Lehigh",1
"Boston Univ.","Lehigh",1
"Temple","Lehigh",1
"Delaware","Lehigh",1
"Yale","Purdue",1
"UC Berkeley","Purdue",1
"Wisconsin, Madison","Purdue",2
"Michigan","Purdue",1
"Northwestern","Purdue",2
"Brown","Purdue",2
"Virginia","Purdue",1
"SUNY Stony Brook","Purdue",1
"Michigan State","Purdue",1
"UC Santa Barbara","Purdue",1
"Georgetown","Purdue",1
"Boston Univ.","Purdue",1
"New Mexico","Purdue",1
"LSU","Purdue",1
"Kansas State","Purdue",1
"Harvard","South Carolina",1
"Yale","South Carolina",1
"UC Berkeley","South Carolina",2
"Princeton","South Carolina",1
"Johns Hopkins","South Carolina",1
"UPenn","South Carolina",1
"Wisconsin, Madison","South Carolina",1
"Michigan","South Carolina",1
"Northwestern","South Carolina",1
"Duke","South Carolina",1
"Washington","South Carolina",1
"UT Austin","South Carolina",1
"Emory","South Carolina",1
"Yale","North Texas, Denton",2
"Columbia","North Texas, Denton",1
"Johns Hopkins","North Texas, Denton",1
"Michigan","North Texas, Denton",2
"UCLA","North Texas, Denton",1
"Minnesota","North Texas, Denton",1
"UNC","North Texas, Denton",2
"Virginia","North Texas, Denton",3
"UT Austin","North Texas, Denton",2
"Indiana","North Texas, Denton",1
"Arizona","North Texas, Denton",2
"Tufts","North Texas, Denton",1
"Tulane","North Texas, Denton",1
"Florida State","North Texas, Denton",1
"Missouri, Columbia","North Texas, Denton",1
"Harvard","Loyola Chicago",1
"Yale","Loyola Chicago",1
"Princeton","Loyola Chicago",1
"Stanford","Loyola Chicago",2
"Chicago","Loyola Chicago",1
"Columbia","Loyola Chicago",1
"UPenn","Loyola Chicago",2
"Michigan","Loyola Chicago",1
"UCLA","Loyola Chicago",1
"Northwestern","Loyola Chicago",1
"UNC","Loyola Chicago",1
"Indiana","Loyola Chicago",1
"Pittsburgh","Loyola Chicago",1
"Illinois, Chicago","Loyola Chicago",1
"Hawaii","Loyola Chicago",1
"Harvard","Texas A&M",1
"Princeton","Texas A&M",2
"Johns Hopkins","Texas A&M",3
"UPenn","Texas A&M",1
"Wisconsin, Madison","Texas A&M",3
"Northwestern","Texas A&M",1
"UC Davis","Texas A&M",2
"Duke","Texas A&M",1
"UNC","Texas A&M",2
"Virginia","Texas A&M",1
"UT Austin","Texas A&M",1
"Indiana","Texas A&M",2
"UC Santa Barbara","Texas A&M",1
"SUNY Binghamton","Texas A&M",1
"Maryland","Texas A&M",1
"Florida","Texas A&M",1
"Rice","Texas A&M",1
"SUNY Buffalo","Texas A&M",1
"Ohio State","Texas A&M",1
"Boston College","Texas A&M",1
"LSU","Texas A&M",1
"Missouri, Columbia","Texas A&M",1
"Houston","Texas A&M",3
"Howard","Texas A&M",1
"UC Berkeley","Arkansas, Fayetteville",1
"Chicago","Arkansas, Fayetteville",1
"Columbia","Arkansas, Fayetteville",1
"Michigan","Arkansas, Fayetteville",1
"Duke","Arkansas, Fayetteville",2
"UNC","Arkansas, Fayetteville",2
"UT Austin","Arkansas, Fayetteville",1
"Ohio State","Arkansas, Fayetteville",1
"Georgia","Arkansas, Fayetteville",1
"Wayne State","Arkansas, Fayetteville",1
"Colorado","Arkansas, Fayetteville",1
"Ohio","Arkansas, Fayetteville",1
"Houston","Arkansas, Fayetteville",1
"Mississippi","Arkansas, Fayetteville",1
"UPenn","Northern Arizona",2
"Brown","Northern Arizona",1
"UC San Diego","Northern Arizona",1
"Rutgers","Northern Arizona",1
"UT Austin","Northern Arizona",1
"Nebraska, Lincoln","Northern Arizona",1
"Chicago","West Virginia",2
"UCLA","West Virginia",2
"Cornell","West Virginia",1
"Virginia","West Virginia",1
"Emory","West Virginia",1
"Michigan State","West Virginia",1
"Temple","West Virginia",1
"Syracuse","West Virginia",1
"Nebraska, Lincoln","West Virginia",1
"South Carolina","West Virginia",1
"Yale","Fordham",3
"UC Berkeley","Fordham",1
"Princeton","Fordham",1
"Chicago","Fordham",1
"Columbia","Fordham",3
"UPenn","Fordham",1
"UCLA","Fordham",1
"Brown","Fordham",1
"NYU","Fordham",1
"UT Austin","Fordham",1
"Emory","Fordham",1
"Arizona","Fordham",1
"Carnegie Mellon","Fordham",1
"Syracuse","Fordham",1
"Yale","Alabama, Tuscaloosa",1
"Princeton","Alabama, Tuscaloosa",2
"Chicago","Alabama, Tuscaloosa",1
"Wisconsin, Madison","Alabama, Tuscaloosa",2
"Michigan","Alabama, Tuscaloosa",2
"Virginia","Alabama, Tuscaloosa",1
"Wash. U. St. Louis","Alabama, Tuscaloosa",2
"Notre Dame","Alabama, Tuscaloosa",1
"Illinois, Chicago","Alabama, Tuscaloosa",1
"LSU","Alabama, Tuscaloosa",1
"Texas Christian","Alabama, Tuscaloosa",1
"UC Berkeley","Southern Mississippi",1
"Chicago","Southern Mississippi",1
"Michigan","Southern Mississippi",1
"Virginia","Southern Mississippi",1
"Maryland","Southern Mississippi",2
"Pittsburgh","Southern Mississippi",2
"Vanderbilt","Southern Mississippi",2
"Georgia","Southern Mississippi",1
"Illinois, Chicago","Southern Mississippi",1
"William and Mary","Southern Mississippi",1
"Yale","Akron",1
"Johns Hopkins","Akron",1
"Wisconsin, Madison","Akron",1
"Virginia","Akron",1
"Indiana","Akron",1
"Ohio State","Akron",1
"Bowling Green State","Akron",2
"Yale","Texas, Dallas",1
"Columbia","Texas, Dallas",1
"Brandeis","Texas, Dallas",1
"Wisconsin, Madison","Texas, Dallas",1
"Michigan","Texas, Dallas",1
"UCLA","Texas, Dallas",1
"Cornell","Texas, Dallas",1
"UC San Diego","Texas, Dallas",1
"UConn","Texas, Dallas",1
"Case Western","Texas, Dallas",1
"Oregon","Texas, Dallas",1
"Oklahoma","Texas, Dallas",1
"Harvard","Nevada, Reno",1
"Yale","Nevada, Reno",1
"Chicago","Nevada, Reno",1
"Wisconsin, Madison","Nevada, Reno",1
"UCLA","Nevada, Reno",2
"Oregon","Nevada, Reno",1
"Nebraska, Lincoln","Nevada, Reno",1
"Chicago","Illinois State",1
"Columbia","Illinois State",2
"Johns Hopkins","Illinois State",1
"Michigan","Illinois State",1
"UCLA","Illinois State",1
"Maryland","Illinois State",1
"George Washington","Illinois State",1
"Illinois, Chicago","Illinois State",2
"Kansas","Illinois State",1
"UC Berkeley","Southern Illinois, Carbondale",1
"Chicago","Southern Illinois, Carbondale",1
"Wisconsin, Madison","Southern Illinois, Carbondale",1
"Brown","Southern Illinois, Carbondale",1
"Michigan State","Southern Illinois, Carbondale",1
"Tufts","Southern Illinois, Carbondale",1
"Ohio State","Southern Illinois, Carbondale",1
"CUNY Graduate Center","Southern Illinois, Carbondale",1
"Chicago","Southern Baptist Theol. Sem.",1
"Emory","Southern Baptist Theol. Sem.",1
"Michigan State","Southern Baptist Theol. Sem.",1
"Vanderbilt","Southern Baptist Theol. Sem.",1
"Princeton Theological Seminary","Southern Baptist Theol. Sem.",1
"Oregon","Southern Baptist Theol. Sem.",1
"North Texas, Denton","Southern Baptist Theol. Sem.",1
"Harvard","Western Michigan",1
"Columbia","Western Michigan",1
"Johns Hopkins","Western Michigan",1
"Wisconsin, Madison","Western Michigan",2
"UCLA","Western Michigan",1
"Northwestern","Western Michigan",1
"Cornell","Western Michigan",1
"Brown","Western Michigan",1
"NYU","Western Michigan",1
"Indiana","Western Michigan",1
"Maryland","Western Michigan",1
"Pittsburgh","Western Michigan",1
"Notre Dame","Western Michigan",1
"West Virginia","Western Michigan",1
"Harvard","Saint Louis",1
"UC Berkeley","Saint Louis",1
"Princeton","Saint Louis",2
"Columbia","Saint Louis",2
"Michigan","Saint Louis",1
"Brown","Saint Louis",1
"Minnesota","Saint Louis",1
"Illinois, Urb. Champ.","Saint Louis",1
"Catholic Univ. America","Saint Louis",1
"Missouri, Columbia","Saint Louis",1
"Kent State","Saint Louis",1
"West Virginia","Saint Louis",1
"Harvard","Texas, Arlington",1
"UC Berkeley","Texas, Arlington",1
"Johns Hopkins","Texas, Arlington",2
"Cornell","Texas, Arlington",1
"Indiana","Texas, Arlington",1
"Illinois, Urb. Champ.","Texas, Arlington",1
"Florida","Texas, Arlington",1
"Pittsburgh","Texas, Arlington",2
"Ohio State","Texas, Arlington",1
"Georgia","Texas, Arlington",1
"Northern Illinois","Texas, Arlington",1
"Cincinnati","Texas, Arlington",1
"Houston","Texas, Arlington",1
"Howard","Texas, Arlington",1
"Indiana","Idaho, Moscow",1
"UC Riverside","Idaho, Moscow",1
"UConn","Idaho, Moscow",1
"Arizona State","Idaho, Moscow",1
"Chicago","Texas Tech",1
"UPenn","Texas Tech",1
"Wisconsin, Madison","Texas Tech",1
"UCLA","Texas Tech",2
"NYU","Texas Tech",1
"UC San Diego","Texas Tech",1
"Rutgers","Texas Tech",1
"UT Austin","Texas Tech",3
"Illinois, Urb. Champ.","Texas Tech",1
"Florida","Texas Tech",2
"Georgia","Texas Tech",1
"Kansas","Texas Tech",1
"Missouri, Columbia","Texas Tech",1
"Utah","Texas Tech",1
"Houston","Texas Tech",1
"Columbia","Memphis",1
"UCLA","Memphis",1
"Cornell","Memphis",1
"Rutgers","Memphis",1
"Emory","Memphis",1
"Rice","Memphis",1
"Ohio State","Memphis",1
"LSU","Memphis",1
"Toledo","Memphis",1
"Mississippi","Memphis",1
"Purdue","Memphis",1
"Yale","Mississippi State",1
"UC Berkeley","Mississippi State",1
"Wisconsin, Madison","Mississippi State",1
"Rutgers","Mississippi State",1
"Virginia","Mississippi State",1
"Emory","Mississippi State",1
"Ohio State","Mississippi State",1
"Georgia","Mississippi State",1
"Kansas","Mississippi State",1
"Cincinnati","Mississippi State",1
"Miami at Ohio","Mississippi State",1
"Yale","George Mason",2
"UC Berkeley","George Mason",2
"Stanford","George Mason",1
"Chicago","George Mason",1
"Columbia","George Mason",1
"Johns Hopkins","George Mason",1
"UPenn","George Mason",2
"Wisconsin, Madison","George Mason",1
"UCLA","George Mason",2
"UC San Diego","George Mason",1
"Rutgers","George Mason",1
"UNC","George Mason",2
"Emory","George Mason",1
"Illinois, Urb. Champ.","George Mason",1
"Michigan State","George Mason",1
