has,prefers,count
"George Washington","Arizona State",1
"Harvard","Missouri, Columbia",1
"Brown","Missouri, Columbia",1
"Rutgers","Missouri, Columbia",1
"Indiana","Missouri, Columbia",1
"Wash. U. St. Louis","Missouri, Columbia",1
"UC Irvine","Missouri, Columbia",1
"UC Santa Barbara","Missouri, Columbia",1
"Iowa","Missouri, Columbia",1
"UC Berkeley","Utah",1
"Stanford","Utah",1
"Johns Hopkins","Utah",1
"UPenn","Utah",1
"UCLA","Utah",1
"UC San Diego","Utah",1
"Ohio State","Utah",1
"Temple","Utah",1
"Harvard","New Hampshire",2
"Yale","New Hampshire",1
"UC Berkeley","New Hampshire",2
"Stanford","New Hampshire",1
"Columbia","New Hampshire",1
"Brandeis","New Hampshire",2
"UCLA","New Hampshire",1
"Cornell","New Hampshire",1
"UConn","New Hampshire",1
"Columbia","SUNY Albany",1
"Wisconsin, Madison","SUNY Albany",2
"Michigan","SUNY Albany",2
"SUNY Stony Brook","SUNY Albany",1
"Harvard","CUNY Graduate Center",2
"Yale","CUNY Graduate Center",5
"Princeton","CUNY Graduate Center",1
"Chicago","CUNY Graduate Center",1
"Columbia","CUNY Graduate Center",3
"Johns Hopkins","CUNY Graduate Center",1
"UPenn","CUNY Graduate Center",1
"Wisconsin, Madison","CUNY Graduate Center",1
"UCLA","CUNY Graduate Center",2
"Brown","CUNY Graduate Center",1
"NYU","CUNY Graduate Center",1
"Indiana","CUNY Graduate Center",2
"SUNY Stony Brook","CUNY Graduate Center",1
"Illinois, Urb. Champ.","CUNY Graduate Center",1
"Tulane","CUNY Graduate Center",1
"Columbia","Clark",2
"Virginia","Clark",1
"Harvard","Houston",1
"UC Berkeley","Houston",1
"Stanford","Houston",1
"Chicago","Houston",1
"Columbia","Houston",1
"UCLA","Houston",2
"Rochester","Houston",1
"UT Austin","Houston",1
"Indiana","Houston",2
"UC Santa Barbara","Houston",1
"UC Berkeley","Syracuse",1
"Stanford","Syracuse",1
"Wisconsin, Madison","Syracuse",2
"Rutgers","Syracuse",1
"SUNY Binghamton","Syracuse",1
"UMass Amherst","Syracuse",1
"Northern Illinois","Syracuse",1
"UPenn","Marquette",1
"Wisconsin, Madison","Marquette",1
"UNC","Marquette",2
"Notre Dame","Marquette",1
"Kentucky","Marquette",1
"Rutgers","Kent State",1
"Ohio State","Kent State",2
"Iowa","Kent State",1
"Colorado","Kent State",1
"Toledo","Kent State",1
"Rutgers","Bowling Green State",1
"Ohio State","Bowling Green State",1
"American","Bowling Green State",1
"Northwestern","Maine",1
"Harvard","Mississippi",2
"UC Berkeley","Mississippi",1
"Princeton","Mississippi",2
"UCLA","Mississippi",1
"UNC","Mississippi",1
"SUNY Stony Brook","Mississippi",1
"Iowa","Mississippi",1
"UCLA","Washington State, Pullman",1
"Washington","Washington State, Pullman",1
"UC Irvine","Washington State, Pullman",1
"Harvard","Miami at Ohio",2
"Yale","Miami at Ohio",1
"Princeton","Miami at Ohio",1
"Columbia","Miami at Ohio",1
"UCLA","Miami at Ohio",1
"Brown","Miami at Ohio",1
"UNC","Miami at Ohio",1
"UT Austin","Miami at Ohio",1
"SUNY Binghamton","Miami at Ohio",1
"Arizona","Miami at Ohio",1
"Carnegie Mellon","Miami at Ohio",1
"Yale","Kansas State",1
"Northwestern","Kansas State",1
"Florida","Kansas State",1
"UConn","Kansas State",1
"Ohio State","Kansas State",1
"Kansas","Kansas State",1
"Harvard","Oklahoma",1
"UC Berkeley","Oklahoma",1
"Chicago","Oklahoma",1
"Johns Hopkins","Oklahoma",1
"UCLA","Oklahoma",2
"Rochester","Oklahoma",1
"UC San Diego","Oklahoma",1
"Virginia","Oklahoma",1
"Emory","Oklahoma",1
"Indiana","Oklahoma",1
"Penn. State","Oklahoma",1
"UCLA","Howard",1
"Maryland","Howard",2
"Kent State","Howard",1
"Harvard","Missouri, Kansas City",1
"UC Davis","Missouri, Kansas City",1
"Rutgers","Missouri, Kansas City",1
"Emory","Missouri, Kansas City",1
"Indiana","Missouri, Kansas City",1
"UPenn","Nebraska, Lincoln",1
"UC Davis","Nebraska, Lincoln",1
"Illinois, Urb. Champ.","Nebraska, Lincoln",1
"UC Riverside","Nebraska, Lincoln",1
"Michigan State","Nebraska, Lincoln",1
"Arizona","Nebraska, Lincoln",1
"Tufts","Nebraska, Lincoln",1
"SUNY Buffalo","Nebraska, Lincoln",1
"Arizona State","Nebraska, Lincoln",1
"UC Berkeley","Jewish Theol. Sem. of America",1
"Columbia","Jewish Theol. Sem. of America",3
"NYU","Jewish Theol. Sem. of America",1
"Boston Univ.","Jewish Theol. Sem. of America",1
"Columbia","Saint Johns",1
"Cornell","Saint Johns",1
"Carnegie Mellon","Saint Johns",1
"New Mexico","Saint Johns",1
"Boston College","Saint Johns",1
"Case Western","Saint Johns",1
"Harvard","Northeastern",1
"Yale","Northeastern",1
"Michigan","Northeastern",1
"Brown","Northeastern",1
"Rochester","Northeastern",1
"Iowa","Northeastern",1
"Wisconsin, Madison","Texas Christian",1
"Minnesota","Texas Christian",1
"UT Austin","Texas Christian",1
"Emory","Texas Christian",1
"Harvard","Auburn",1
"Yale","Auburn",1
"Princeton","Auburn",1
"Chicago","Auburn",1
"UCLA","Auburn",1
"Duke","Auburn",1
"Emory","Auburn",1
"New Mexico","Auburn",1
"Florida State","Auburn",1
"Tennessee","Auburn",1
"Delaware","Auburn",1
"Johns Hopkins","Iowa State",1
"Wisconsin, Madison","Iowa State",1
"Penn. State","Iowa State",1
"Arkansas, Fayetteville","Iowa State",1
"UC Berkeley","Graduate Theol. Union",1
"Columbia","Graduate Theol. Union",1
"Claremont","Graduate Theol. Union",1
"Johns Hopkins","Lehigh",1
"Wisconsin, Madison","Lehigh",1
"UC Santa Barbara","Lehigh",1
"Chicago","Purdue",1
"Columbia","Purdue",2
"Wisconsin, Madison","Purdue",1
"Michigan","Purdue",1
"Virginia","Purdue",1
"Emory","Purdue",1
"UC Riverside","Purdue",1
"SUNY Binghamton","Purdue",1
"Georgetown","Purdue",1
"Boston Univ.","Purdue",2
"Iowa","Purdue",1
"Miami","Purdue",1
"Missouri, Columbia","Purdue",1
"UC Berkeley","South Carolina",1
"Princeton","South Carolina",2
"Johns Hopkins","South Carolina",1
"Wisconsin, Madison","South Carolina",1
"Michigan","South Carolina",1
"UC Davis","South Carolina",1
"Virginia","South Carolina",2
"Emory","South Carolina",1
"Illinois, Urb. Champ.","South Carolina",1
"Notre Dame","South Carolina",2
"Delaware","South Carolina",1
"Purdue","South Carolina",1
"Harvard","North Texas, Denton",1
"Rutgers","North Texas, Denton",1
"UC Santa Barbara","North Texas, Denton",1
"Rice","North Texas, Denton",1
"UMass Amherst","North Texas, Denton",1
"Harvard","Loyola Chicago",1
"Yale","Loyola Chicago",1
"Chicago","Loyola Chicago",1
"Michigan","Loyola Chicago",1
"Northwestern","Loyola Chicago",1
"Rutgers","Loyola Chicago",1
"UNC","Loyola Chicago",1
"Illinois, Urb. Champ.","Loyola Chicago",1
"UC Santa Barbara","Loyola Chicago",1
"Arizona","Loyola Chicago",1
"Cincinnati","Loyola Chicago",1
"Harvard","Texas A&M",1
"Yale","Texas A&M",3
"Chicago","Texas A&M",1
"Columbia","Texas A&M",1
"Cornell","Texas A&M",1
"Maryland","Texas A&M",1
"Boston College","Texas A&M",1
"Cornell","Arkansas, Fayetteville",1
"UC San Diego","Arkansas, Fayetteville",1
"Virginia","Arkansas, Fayetteville",2
"Emory","Arkansas, Fayetteville",1
"Ohio State","Arkansas, Fayetteville",1
"Kansas","Arkansas, Fayetteville",1
"Stanford","Northern Arizona",1
"UT Austin","Northern Arizona",1
"UC Irvine","Northern Arizona",1
"Maryland","Northern Arizona",1
"Illinois, Chicago","Northern Arizona",1
"Cincinnati","Northern Arizona",1
"Rutgers","West Virginia",1
"Illinois, Urb. Champ.","West Virginia",1
"Maryland","West Virginia",1
"UMass Amherst","West Virginia",1
"Arizona State","West Virginia",1
"Harvard","Fordham",1
"Yale","Fordham",1
"UC Berkeley","Fordham",1
"Chicago","Fordham",1
"Johns Hopkins","Fordham",1
"Wisconsin, Madison","Fordham",1
"Michigan","Fordham",1
"Cornell","Fordham",1
"UC Davis","Fordham",1
"NYU","Fordham",1
"Emory","Fordham",1
"Miami","Fordham",1
"Johns Hopkins","Alabama, Tuscaloosa",1
"NYU","Alabama, Tuscaloosa",1
"Rutgers","Alabama, Tuscaloosa",1
"Virginia","Alabama, Tuscaloosa",1
"UT Austin","Alabama, Tuscaloosa",1
"Notre Dame","Alabama, Tuscaloosa",1
"Iowa","Alabama, Tuscaloosa",1
"Wisconsin, Madison","Southern Mississippi",1
"Michigan","Southern Mississippi",1
"Rutgers","Southern Mississippi",1
"Tulane","Southern Mississippi",1
"Kansas State","Southern Mississippi",1
"Princeton","Akron",2
"Chicago","Akron",1
"Arizona","Akron",1
"Georgia","Akron",1
"Harvard","Texas, Dallas",1
"Chicago","Texas, Dallas",1
"Wisconsin, Madison","Texas, Dallas",1
"UC San Diego","Texas, Dallas",1
"Arizona","Texas, Dallas",1
"Chicago","Nevada, Reno",1
"UPenn","Nevada, Reno",1
"USC","Nevada, Reno",1
"UT Austin","Nevada, Reno",1
"UC Riverside","Nevada, Reno",1
"Tulane","Nevada, Reno",1
"Penn. State","Nevada, Reno",1
"UC Berkeley","Illinois State",1
"Michigan","Illinois State",1
"Emory","Illinois State",1
"Illinois, Urb. Champ.","Illinois State",2
"Michigan State","Illinois State",1
"Penn. State","Illinois State",1
"American","Illinois State",1
"CUNY Graduate Center","Illinois State",1
"Stanford","Southern Illinois, Carbondale",1
"Brown","Southern Illinois, Carbondale",1
"George Washington","Southern Illinois, Carbondale",1
"Utah","Southern Illinois, Carbondale",1
"Syracuse","Southern Illinois, Carbondale",1
"Harvard","Western Michigan",1
"Columbia","Western Michigan",1
"Wisconsin, Madison","Western Michigan",1
"Maryland","Western Michigan",1
"William and Mary","Western Michigan",1
"Harvard","Saint Louis",1
"UPenn","Saint Louis",1
"Wisconsin, Madison","Saint Louis",1
"SUNY Stony Brook","Saint Louis",1
"Oregon","Saint Louis",1
"Kentucky","Saint Louis",1
"UT Austin","Texas, Arlington",1
"Illinois, Chicago","Texas, Arlington",1
"Illinois, Urb. Champ.","Idaho, Moscow",1
"New Mexico","Idaho, Moscow",1
"Washington State, Pullman","Idaho, Moscow",1
"Miami at Ohio","Idaho, Moscow",1
"Chicago","Texas Tech",1
"Northwestern","Texas Tech",1
"Cornell","Texas Tech",1
"UNC","Texas Tech",1
"Illinois, Urb. Champ.","Texas Tech",1
"Penn. State","Texas Tech",1
"Colorado","Texas Tech",1
"Missouri, Columbia","Texas Tech",1
"New Hampshire","Texas Tech",1
"Chicago","Memphis",2
"UC San Diego","Memphis",1
"Duke","Memphis",1
"UT Austin","Memphis",1
"Wash. U. St. Louis","Memphis",1
"Yale","Mississippi State",1
"UPenn","Mississippi State",1
"UNC","Mississippi State",1
"Georgia","Mississippi State",1
"William and Mary","Mississippi State",1
"Southern Mississippi","Mississippi State",1
"Harvard","George Mason",1
"Yale","George Mason",3
"Princeton","George Mason",2
"Chicago","George Mason",1
"Columbia","George Mason",2
"Johns Hopkins","George Mason",2
"UPenn","George Mason",1
"Michigan","George Mason",1
"Northwestern","George Mason",1
"NYU","George Mason",1
"Minnesota","George Mason",1
"UNC","George Mason",2
"Virginia","George Mason",1
"UC Riverside","George Mason",1
"SUNY Binghamton","George Mason",1
"George Washington","George Mason",1
"Saint Louis","George Mason",1
"Harvard","Oklahoma State",1
"UPenn","Oklahoma State",1
"Virginia","Oklahoma State",1
"Indiana","Oklahoma State",1
"Chicago","Middle Tennessee State",1
"UPenn","Middle Tennessee State",1
"Michigan","Middle Tennessee State",1
"UCLA","Middle Tennessee State",3
"UNC","Middle Tennessee State",1
"Indiana","Middle Tennessee State",2
"UC Riverside","Middle Tennessee State",1
"Vanderbilt","Middle Tennessee State",1
"Ohio State","Middle Tennessee State",3
"Penn. State","Middle Tennessee State",1
"Alabama, Tuscaloosa","Middle Tennessee State",1
