has,prefers,count
"Cincinnati","George Washington",1
"Georgetown","George Washington",1
"Cornell","Alabama",1
"Ohio State","Alabama",1
"UNC","Alabama",1
"Pittsburgh","Alabama",1
"Penn State","Alabama",1
"Michigan State","Alabama",1
"Oregon","Alabama",1
"TexasAM","Alabama",2
"Oklahoma","Alabama",1
"Cincinnati","Alabama",1
"Louisiana State","Alabama",1
"Auburn","Alabama",2
"UNC","Oklahoma State",3
"Michigan State","Oklahoma State",1
"Colorado, Boulder","Oklahoma State",1
"Utah","Oklahoma State",1
"UMass Amherst","Oklahoma State",1
"TexasAM","Oklahoma State",1
"Arizona State","Oklahoma State",1
"Arkansas","Oklahoma State",1
"Florida","SUNY Binghamton",1
"USC","SUNY Binghamton",1
"Syracuse","SUNY Binghamton",1
"Oklahoma","SUNY Binghamton",1
"Michigan","Iowa State",1
"Minnesota","Iowa State",1
"Iowa","Iowa State",2
"Michigan State","Iowa State",1
"UC Irvine","Iowa State",1
"South Carolina","Iowa State",1
"Oklahoma","Iowa State",1
"Kansas","Iowa State",1
"Kentucky","Iowa State",1
"Northwestern","CUNY Baruch",2
"Michigan","CUNY Baruch",1
"Columbia","CUNY Baruch",1
"Carnegie Mellon","CUNY Baruch",1
"NYU","CUNY Baruch",4
"Minnesota","CUNY Baruch",1
"Illinois, Urb. Champ.","CUNY Baruch",1
"UNC","CUNY Baruch",3
"Wash. U. in St. Louis","CUNY Baruch",1
"UT Austin","CUNY Baruch",1
"Maryland","CUNY Baruch",2
"Case Western","CUNY Baruch",1
"Georgia","CUNY Baruch",1
"Rutgers","CUNY Baruch",2
"Kansas","CUNY Baruch",1
"Tennessee","CUNY Baruch",1
"Temple","CUNY Baruch",1
"MIT","Hawaii",1
"UPenn","Hawaii",1
"Carnegie Mellon","Hawaii",1
"Minnesota","Hawaii",1
"UT Austin","Hawaii",1
"Pittsburgh","Hawaii",1
"Michigan State","Hawaii",2
"Arizona","Hawaii",1
"Oklahoma State","Hawaii",1
"Ohio State","Mississippi",1
"Florida","Mississippi",1
"Indiana","Mississippi",1
"Georgia","Mississippi",1
"Tulane","Mississippi",1
"Tennessee","Mississippi",1
"Michigan","Missouri, St. Louis",1
"Ohio State","Missouri, St. Louis",1
"Florida","Missouri, St. Louis",1
"UT Austin","Missouri, St. Louis",1
"Pittsburgh","Missouri, St. Louis",1
"Georgia Tech","Missouri, St. Louis",1
"Colorado, Boulder","Missouri, St. Louis",1
"Cincinnati","Missouri, St. Louis",1
"UC Berkeley","Georgetown",1
"Northwestern","Georgetown",1
"Michigan","Georgetown",1
"Columbia","Georgetown",2
"Duke","Georgetown",2
"Ohio State","Georgetown",2
"UNC","Georgetown",2
"Pittsburgh","Georgetown",1
"Maryland","Georgetown",2
"Indiana","Georgetown",1
"UC Berkeley","Drexel",1
"Rochester","Drexel",1
"Northwestern","Drexel",1
"Michigan","Drexel",1
"Columbia","Drexel",1
"UPenn","Drexel",3
"Duke","Drexel",1
"UNC","Drexel",1
"UT Austin","Drexel",2
"Penn State","Drexel",1
"Michigan State","Drexel",1
"Georgia Tech","Drexel",1
"Kansas","Drexel",1
"Temple","Drexel",1
"UPenn","Auburn",1
"Ohio State","Auburn",1
"Michigan State","Auburn",1
"TexasAM","Auburn",3
"Emory","Auburn",1
"Virginia Tech","Auburn",2
"Florida State","Auburn",1
"Louisiana State","Auburn",1
"Northwestern","Notre Dame",2
"UPenn","Notre Dame",1
"Illinois, Urb. Champ.","Notre Dame",3
"Florida","Notre Dame",1
"UT Austin","Notre Dame",1
"Georgia Tech","Notre Dame",1
"Utah","Notre Dame",1
"UT Dallas","Notre Dame",1
"Michigan","NC State",1
"Purdue","NC State",1
"Florida","NC State",1
"UT Austin","NC State",1
"Pittsburgh","NC State",1
"Penn State","NC State",1
"Maryland","NC State",2
"Indiana","NC State",1
"TexasAM","NC State",1
"Arizona State","NC State",1
"South Carolina","NC State",1
"Virginia Tech","NC State",1
"Tennessee","NC State",1
"UC Berkeley","Miami",1
"Cornell","Miami",1
"Carnegie Mellon","Miami",1
"UCLA","Miami",1
"Minnesota","Miami",1
"Illinois, Urb. Champ.","Miami",1
"Iowa","Miami",1
"Wash. U. in St. Louis","Miami",1
"UT Austin","Miami",1
"Maryland","Miami",2
"USC","Miami",1
"Arizona State","Miami",1
"South Carolina","Miami",1
"Cincinnati","Miami",1
"George Washington","Miami",1
"Columbia","Saint Louis",1
"Illinois, Urb. Champ.","Saint Louis",2
"Wash. U. in St. Louis","Saint Louis",1
"Michigan State","Saint Louis",1
"Alabama","Saint Louis",1
"Cornell","Worcester",1
"Carnegie Mellon","Worcester",1
"Purdue","Worcester",2
"Penn State","Worcester",1
"Michigan State","Worcester",1
"Georgia","Worcester",1
"Claremont","Worcester",1
"Michigan","William and Mary",1
"Carnegie Mellon","William and Mary",1
"NYU","William and Mary",1
"Minnesota","William and Mary",1
"Ohio State","William and Mary",1
"UNC","William and Mary",2
"Maryland","William and Mary",1
"Colorado, Boulder","William and Mary",1
"Case Western","William and Mary",1
"Georgia","William and Mary",1
"Boston College","William and Mary",2
"Minnesota","Clarkson",1
"Michigan State","Clarkson",1
"Northwestern","Brigham Young",1
"Carnegie Mellon","Brigham Young",1
"Indiana","Brigham Young",1
"Utah","Brigham Young",2
"USC","Brigham Young",1
"Arizona State","Brigham Young",1
"Northwestern","Fordham",1
"Columbia","Fordham",1
"UPenn","Fordham",2
"NYU","Fordham",3
"Minnesota","Fordham",1
"UNC","Fordham",2
"Wash. U. in St. Louis","Fordham",1
"Florida","Fordham",1
"UT Austin","Fordham",1
"Penn State","Fordham",1
"Maryland","Fordham",1
"Michigan State","Fordham",1
"Oregon","Fordham",1
"USC","Fordham",1
"Boston","Fordham",1
"South Carolina","Fordham",1
"Boston College","Fordham",1
"Rutgers","Fordham",2
"CUNY Baruch","Fordham",3
"UC Berkeley","Santa Clara",4
"Northwestern","Santa Clara",1
"Columbia","Santa Clara",1
"Carnegie Mellon","Santa Clara",1
"UCLA","Santa Clara",1
"Illinois, Urb. Champ.","Santa Clara",1
"Ohio State","Santa Clara",1
"UNC","Santa Clara",1
"UT Austin","Santa Clara",1
"Maryland","Santa Clara",1
"UC Irvine","Santa Clara",1
"Oregon","Santa Clara",1
"USC","Santa Clara",1
"Emory","Santa Clara",1
"UC Berkeley","Portland State",1
"Chicago","Portland State",1
"Cornell","Portland State",1
"Illinois, Urb. Champ.","Portland State",1
"Purdue","Portland State",1
"Wash. U. in St. Louis","Portland State",2
"Florida","Portland State",1
"Michigan State","Portland State",2
"Georgia Tech","Portland State",1
"Colorado, Boulder","Portland State",1
"Utah","Portland State",2
"Arizona State","Portland State",1
"Cincinnati","Portland State",1
"Alabama","Portland State",1
"Michigan","Rollins",1
"NYU","Rollins",1
"Florida State","Rollins",1
"Kentucky","Rollins",1
"Alabama","Rollins",1
"Stanford","Northeastern",1
"MIT","Northeastern",2
"Harvard","Northeastern",1
"UC Berkeley","Northeastern",1
"Columbia","Northeastern",1
"Wisconsin","Northeastern",1
"Minnesota","Northeastern",1
"Ohio State","Northeastern",1
"Pittsburgh","Northeastern",2
"Penn State","Northeastern",1
"Maryland","Northeastern",1
"Indiana","Northeastern",1
"Michigan State","Northeastern",2
"UMass Amherst","Northeastern",1
"Syracuse","Northeastern",1
"South Carolina","Northeastern",1
"Virginia Tech","Northeastern",1
"Tulane","Northeastern",1
"UConn","Northeastern",1
"Cornell","Miami at Ohio",1
"Minnesota","Miami at Ohio",1
"Illinois, Urb. Champ.","Miami at Ohio",1
"Ohio State","Miami at Ohio",2
"Iowa","Miami at Ohio",1
"Florida","Miami at Ohio",2
"Michigan State","Miami at Ohio",2
"Arizona","Miami at Ohio",1
"Florida State","Miami at Ohio",1
"Cincinnati","Miami at Ohio",3
"Houston","Miami at Ohio",1
"Harvard","Bentley",6
"Rochester","Bentley",2
"Cornell","Bentley",1
"Yale","Bentley",1
"Carnegie Mellon","Bentley",1
"Minnesota","Bentley",1
"Illinois, Urb. Champ.","Bentley",2
"Penn State","Bentley",1
"Maryland","Bentley",1
"Indiana","Bentley",2
"Michigan State","Bentley",1
"Georgia Tech","Bentley",1
"UC Irvine","Bentley",1
"Arizona","Bentley",1
"SUNY Buffalo","Bentley",1
"Boston","Bentley",9
"TexasAM","Bentley",1
"Case Western","Bentley",2
"Georgia","Bentley",1
"Virginia Tech","Bentley",2
"UConn","Bentley",1
"Louisiana State","Bentley",1
"Arkansas","Bentley",1
"Worcester","Bentley",1
"Wisconsin","Howard",1
"UT Austin","Howard",1
"Penn State","Howard",1
"Maryland","Howard",1
"Virginia","Howard",1
"Virginia Tech","Howard",1
"George Washington","Howard",3
"Alabama","Howard",1
"MIT","Rochester Inst. Tech.",1
"Michigan","Rochester Inst. Tech.",1
"Arizona","Rochester Inst. Tech.",1
"Emory","Rochester Inst. Tech.",1
"South Carolina","Rochester Inst. Tech.",1
"Cincinnati","Rochester Inst. Tech.",1
"Rutgers","Rochester Inst. Tech.",1
"George Washington","Rochester Inst. Tech.",1
"Cornell","Texas Christian",1
"Michigan","Texas Christian",1
"UNC","Texas Christian",2
"UT Austin","Texas Christian",3
"Michigan State","Texas Christian",1
"Utah","Texas Christian",1
"TexasAM","Texas Christian",1
"Arizona State","Texas Christian",1
"Tennessee","Texas Christian",1
"Arizona State","Abilene",1
"Harvard","Babson",3
"Chicago","Babson",1
"Cornell","Babson",1
"Columbia","Babson",2
"UCLA","Babson",2
"NYU","Babson",1
"Ohio State","Babson",1
"UNC","Babson",1
"UT Austin","Babson",1
"Penn State","Babson",1
"Indiana","Babson",1
"Colorado, Boulder","Babson",1
"Virginia","Babson",2
"Boston","Babson",1
"TexasAM","Babson",1
"UConn","Babson",1
"Boston College","Babson",3
"Harvard","Pepperdine",1
"UCLA","Pepperdine",1
"Purdue","Pepperdine",1
"Colorado, Boulder","Pepperdine",1
"UC Irvine","Pepperdine",1
"Utah","Pepperdine",1
"USC","Pepperdine",2
"Claremont","Pepperdine",1
"Oklahoma State","Pepperdine",1
"Chicago","Denver",1
"Cornell","Denver",1
"Wisconsin","Denver",1
"Penn State","Denver",1
"Washington","Denver",1
"Maryland","Denver",1
"USC","Denver",1
"Florida State","Denver",2
"Oklahoma","Denver",1
"Hawaii","Denver",1
"Stanford","Wake Forest",1
"Chicago","Wake Forest",1
"Duke","Wake Forest",1
"Purdue","Wake Forest",1
"UNC","Wake Forest",1
"Georgia","Wake Forest",1
"Arizona State","Wake Forest",1
"Florida State","Wake Forest",1
"Tennessee","Wake Forest",2
"Alabama","Wake Forest",1
"Miami","Wake Forest",1
"Stanford","Thunderbird",1
"Florida","Thunderbird",1
"Washington","Thunderbird",1
"USC","Thunderbird",2
"Arizona State","Thunderbird",2
"Stanford","Pace",1
"Columbia","Pace",4
"NYU","Pace",1
"Ohio State","Pace",1
"Colorado, Boulder","Pace",1
"UMass Amherst","Pace",1
"Virginia Tech","Pace",1
"UConn","Pace",1
"Cincinnati","Pace",1
"Rutgers","Pace",3
"CUNY Baruch","Pace",3
"Drexel","Pace",2
"Illinois, Urb. Champ.","Baylor",1
"UNC","Baylor",1
"UT Austin","Baylor",1
"Indiana","Baylor",1
"Arizona","Baylor",1
"Utah","Baylor",1
"USC","Baylor",1
"TexasAM","Baylor",3
"Vanderbilt","Baylor",2
"Arizona State","Baylor",1
"Florida State","Baylor",1
"Houston","Baylor",1
"Arkansas","Baylor",1
"Kentucky","Baylor",1
"UC Berkeley","DePaul",1
"Chicago","DePaul",1
"Northwestern","DePaul",2
"Yale","DePaul",1
"Wisconsin","DePaul",2
"Minnesota","DePaul",1
"Illinois, Urb. Champ.","DePaul",2
"Ohio State","DePaul",1
"UT Austin","DePaul",2
"Washington","DePaul",1
"Michigan State","DePaul",3
"Arizona","DePaul",1
"UMass Amherst","DePaul",1
"TexasAM","DePaul",1
"Virginia Tech","DePaul",1
"Cincinnati","DePaul",1
"Kentucky","DePaul",1
"Alabama","DePaul",1
"Columbia","Hofstra",1
"NYU","Hofstra",1
"Wash. U. in St. Louis","Hofstra",1
"Arizona State","Hofstra",1
"CUNY Baruch","Hofstra",1
"Pace","Hofstra",1
